# f   r_rk4
0.006689 0.062831
0.013378 0.085418
0.020067 0.079789
0.026756 0.033360
0.033445 0.070794
0.040134 0.145614
0.046823 0.129560
0.053512 0.160649
0.060201 0.268384
0.066890 0.327861
0.073579 0.327120
0.080268 0.254647
0.086957 0.130559
0.093645 0.061388
0.100334 0.069104
0.107023 0.041024
0.113712 0.101646
0.120401 0.087390
0.127090 0.301973
0.133779 0.276309
0.140468 0.211639
0.147157 0.251108
0.153846 0.278833
0.160535 0.252307
0.167224 0.231995
0.173913 0.215243
0.180602 0.200710
0.187291 0.187214
0.193980 0.177183
0.200669 0.904238
0.207358 0.785831
0.214047 0.816890
0.220736 0.819353
0.227425 0.841650
0.234114 0.800962
0.240803 0.926372
0.247492 0.929048
0.254181 0.799776
0.260870 0.929697
0.267559 0.828379
0.274247 0.832802
0.280936 0.934308
0.287625 0.831677
0.294314 0.839510
0.301003 0.937563
0.307692 0.939518
0.314381 0.940276
0.321070 0.940653
0.327759 0.833070
0.334448 0.939883
0.341137 0.940232
0.347826 0.841740
0.354515 0.804500
0.361204 0.807420
0.367893 0.789377
0.374582 0.941135
0.381271 0.942435
0.387960 0.942179
0.394649 0.885455
0.401338 0.942756
0.408027 0.945093
0.414716 0.943857
0.421405 0.942768
0.428094 0.944456
0.434783 0.941748
0.441472 0.943460
0.448161 0.817631
0.454849 0.792993
0.461538 0.794512
0.468227 0.792793
0.474916 0.794236
0.481605 0.796321
0.488294 0.796908
0.494983 0.793438
0.501672 0.822200
0.508361 0.798090
0.515050 0.940671
0.521739 0.941535
0.528428 0.944199
0.535117 0.820135
0.541806 0.945210
0.548495 0.945245
0.555184 0.945579
0.561873 0.948007
0.568562 0.947944
0.575251 0.948073
0.581940 0.947249
0.588629 0.947885
0.595318 0.946770
0.602007 0.945421
0.608696 0.777648
0.615385 0.787875
0.622074 0.779236
0.628763 0.783387
0.635452 0.792389
0.642140 0.791860
0.648829 0.795267
0.655518 0.794354
0.662207 0.798121
0.668896 0.798170
0.675585 0.797967
0.682274 0.801047
0.688963 0.796811
0.695652 0.800328
0.702341 0.797161
0.709030 0.800800
0.715719 0.802516
0.722408 0.797569
0.729097 0.802768
0.735786 0.799354
0.742475 0.802094
0.749164 0.799703
0.755853 0.801022
0.762542 0.798948
0.769231 0.798189
0.775920 0.798065
0.782609 0.794472
0.789298 0.795945
0.795987 0.793753
0.802676 0.790458
0.809365 0.792508
0.816054 0.790522
0.822742 0.789447
0.829431 0.785850
0.836120 0.786758
0.842809 0.860902
0.849498 0.943355
0.856187 0.946918
0.862876 0.945830
0.869565 0.946598
0.876254 0.946197
0.882943 0.947277
0.889632 0.945599
0.896321 0.949562
0.903010 0.949852
0.909699 0.950208
0.916388 0.948579
0.923077 0.950028
0.929766 0.948971
0.936455 0.950558
0.943144 0.951027
0.949833 0.950533
0.956522 0.950821
0.963211 0.950280
0.969900 0.950441
0.976589 0.950286
0.983278 0.950106
0.989967 0.950065
0.996656 0.950127
1.003344 0.949813
