# f   r_rk4
0.020202 0.290766
0.040404 0.227421
0.060606 0.226367
0.080808 0.094648
0.101010 0.494389
0.121212 0.464874
0.141414 0.416266
0.161616 0.362316
0.181818 0.310674
0.202020 0.873087
0.222222 0.900865
0.242424 0.919237
0.262626 0.931957
0.282828 0.940887
0.303030 0.947449
0.323232 0.952046
0.343434 0.955294
0.363636 0.957998
0.383838 0.960127
0.404040 0.961745
0.424242 0.963019
0.444444 0.963968
0.464646 0.964523
0.484848 0.965023
0.505051 0.965624
0.525253 0.965966
0.545455 0.966360
0.565657 0.966814
0.585859 0.967141
0.606061 0.967432
0.626263 0.967648
0.646465 0.967607
0.666667 0.967758
0.686869 0.967918
0.707071 0.967916
0.727273 0.967977
0.747475 0.967981
0.767677 0.968197
0.787879 0.968201
0.808081 0.968198
0.828283 0.968286
0.848485 0.968149
0.868687 0.968260
0.888889 0.968425
0.909091 0.968560
0.929293 0.968655
0.949495 0.968817
0.969697 0.968853
0.989899 0.968826
1.010101 0.968430
