# f   r_rk4
0.006689 0.108256
0.013378 0.169865
0.020067 0.188907
0.026756 0.096519
0.033445 0.140294
0.040134 0.100217
0.046823 0.154264
0.053512 0.289730
0.060201 0.202538
0.066890 0.445933
0.073579 0.594818
0.080268 0.557967
0.086957 0.329943
0.093645 0.260616
0.100334 0.192430
0.107023 0.149273
0.113712 0.119069
0.120401 0.096189
0.127090 0.449461
0.133779 0.415767
0.140468 0.386112
0.147157 0.358935
0.153846 0.333917
0.160535 0.311862
0.167224 0.292402
0.173913 0.274201
0.180602 0.257602
0.187291 0.243022
0.193980 0.937580
0.200669 0.942381
0.207358 0.946634
0.214047 0.950660
0.220736 0.953601
0.227425 0.956126
0.234114 0.958473
0.240803 0.960485
0.247492 0.962319
0.254181 0.963883
0.260870 0.965121
0.267559 0.966322
0.274247 0.967445
0.280936 0.968359
0.287625 0.969267
0.294314 0.969986
0.301003 0.970646
0.307692 0.971253
0.314381 0.971797
0.321070 0.972294
0.327759 0.972777
0.334448 0.973217
0.341137 0.973644
0.347826 0.973934
0.354515 0.974230
0.361204 0.974571
0.367893 0.974873
0.374582 0.975077
0.381271 0.975253
0.387960 0.975421
0.394649 0.975562
0.401338 0.975726
0.408027 0.975913
0.414716 0.976084
0.421405 0.976201
0.428094 0.976341
0.434783 0.976422
0.441472 0.976532
0.448161 0.976639
0.454849 0.976753
0.461538 0.976902
0.468227 0.976969
0.474916 0.977065
0.481605 0.977155
0.488294 0.977227
0.494983 0.977217
0.501672 0.977270
0.508361 0.977323
0.515050 0.977345
0.521739 0.977418
0.528428 0.977486
0.535117 0.977545
0.541806 0.977611
0.548495 0.977667
0.555184 0.977674
0.561873 0.977687
0.568562 0.977704
0.575251 0.977718
0.581940 0.977729
0.588629 0.977765
0.595318 0.977756
0.602007 0.977776
0.608696 0.977794
0.615385 0.977856
0.622074 0.977850
0.628763 0.977822
0.635452 0.977858
0.642140 0.977879
0.648829 0.977944
0.655518 0.977968
0.662207 0.978054
0.668896 0.978077
0.675585 0.978117
0.682274 0.978131
0.688963 0.978091
0.695652 0.978076
0.702341 0.978092
0.709030 0.978112
0.715719 0.978128
0.722408 0.978093
0.729097 0.978111
0.735786 0.978122
0.742475 0.978121
0.749164 0.978121
0.755853 0.978113
0.762542 0.978117
0.769231 0.978121
0.775920 0.978117
0.782609 0.978120
0.789298 0.978120
0.795987 0.978126
0.802676 0.978134
0.809365 0.978143
0.816054 0.978130
0.822742 0.978153
0.829431 0.978170
0.836120 0.978187
0.842809 0.978196
0.849498 0.978197
0.856187 0.978194
0.862876 0.978226
0.869565 0.978256
0.876254 0.978298
0.882943 0.978300
0.889632 0.978303
0.896321 0.978307
0.903010 0.978301
0.909699 0.978306
0.916388 0.978303
0.923077 0.978314
0.929766 0.978270
0.936455 0.978272
0.943144 0.978259
0.949833 0.978251
0.956522 0.978206
0.963211 0.978197
0.969900 0.978192
0.976589 0.978184
0.983278 0.978184
0.989967 0.978217
0.996656 0.978246
1.003344 0.978177
