# f   r_rk4
0.010050 0.078543
0.020101 0.116412
0.030151 0.127259
0.040201 0.054736
0.050251 0.166404
0.060302 0.189979
0.070352 0.037674
0.080402 0.193809
0.090452 0.076704
0.100503 0.134724
0.110553 0.341367
0.120603 0.337648
0.130653 0.545478
0.140704 0.641078
0.150754 0.742849
0.160804 0.668000
0.170854 0.722973
0.180905 0.831124
0.190955 0.844687
0.201005 0.778348
0.211055 0.872727
0.221106 0.884897
0.231156 0.889308
0.241206 0.900948
0.251256 0.904348
0.261307 0.838909
0.271357 0.915457
0.281407 0.918492
0.291457 0.920120
0.301508 0.922174
0.311558 0.925884
0.321608 0.925034
0.331658 0.926529
0.341709 0.840833
0.351759 0.859993
0.361809 0.858222
0.371859 0.930715
0.381910 0.856982
0.391960 0.933806
0.402010 0.933925
0.412060 0.933485
0.422111 0.935363
0.432161 0.791067
0.442211 0.782588
0.452261 0.829268
0.462312 0.783506
0.472362 0.782733
0.482412 0.784040
0.492462 0.787377
0.502513 0.787589
0.512563 0.786509
0.522613 0.930666
0.532663 0.781901
0.542714 0.935350
0.552764 0.937158
0.562814 0.938125
0.572864 0.937984
0.582915 0.938934
0.592965 0.937498
0.603015 0.936339
0.613065 0.937164
0.623116 0.778115
0.633166 0.780792
0.643216 0.789022
0.653266 0.785989
0.663317 0.784230
0.673367 0.784384
0.683417 0.789457
0.693467 0.784308
0.703518 0.793935
0.713568 0.788662
0.723618 0.795778
0.733668 0.795574
0.743719 0.794628
0.753769 0.788805
0.763819 0.788155
0.773869 0.787241
0.783920 0.788480
0.793970 0.791475
0.804020 0.783206
0.814070 0.788101
0.824121 0.785326
0.834171 0.778435
0.844221 0.775814
0.854271 0.777592
0.864322 0.937774
0.874372 0.938162
0.884422 0.939908
0.894472 0.938840
0.904523 0.939368
0.914573 0.940350
0.924623 0.940860
0.934673 0.940924
0.944724 0.940814
0.954774 0.940454
0.964824 0.940077
0.974874 0.939822
0.984925 0.939521
0.994975 0.938623
1.005025 0.938091
