# f   r_rk4
0.020202 0.109596
0.040404 0.151614
0.060606 0.177286
0.080808 0.183038
0.101010 0.271966
0.121212 0.274209
0.141414 0.268218
0.161616 0.188347
0.181818 0.650864
0.202020 0.676456
0.222222 0.755837
0.242424 0.777307
0.262626 0.767385
0.282828 0.788999
0.303030 0.897648
0.323232 0.796380
0.343434 0.795022
0.363636 0.749979
0.383838 0.796104
0.404040 0.919127
0.424242 0.920143
0.444444 0.920684
0.464646 0.766791
0.484848 0.791141
0.505051 0.781044
0.525253 0.926593
0.545455 0.927693
0.565657 0.928269
0.585859 0.929429
0.606061 0.929071
0.626263 0.924339
0.646465 0.757384
0.666667 0.764196
0.686869 0.763613
0.707071 0.771695
0.727273 0.766243
0.747475 0.765490
0.767677 0.766288
0.787879 0.764555
0.808081 0.763688
0.828283 0.757409
0.848485 0.927477
0.868687 0.928569
0.888889 0.931244
0.909091 0.931543
0.929293 0.931860
0.949495 0.930620
0.969697 0.930016
0.989899 0.929546
1.010101 0.927697
