# f   r_rk4
0.010050 0.143407
0.020101 0.215258
0.030151 0.076387
0.040201 0.150164
0.050251 0.244467
0.060302 0.332908
0.070352 0.256168
0.080402 0.387271
0.090452 0.215432
0.100503 0.129589
0.110553 0.285551
0.120603 0.438439
0.130653 0.560475
0.140704 0.648716
0.150754 0.715660
0.160804 0.766702
0.170854 0.807933
0.180905 0.838242
0.190955 0.862772
0.201005 0.881175
0.211055 0.896473
0.221106 0.908666
0.231156 0.918415
0.241206 0.926122
0.251256 0.932977
0.261307 0.938389
0.271357 0.942670
0.281407 0.946625
0.291457 0.949720
0.301508 0.952351
0.311558 0.954677
0.321608 0.956981
0.331658 0.958620
0.341709 0.959910
0.351759 0.961269
0.361809 0.962417
0.371859 0.963449
0.381910 0.964306
0.391960 0.964939
0.402010 0.965678
0.412060 0.966293
0.422111 0.966785
0.432161 0.967277
0.442211 0.967713
0.452261 0.968182
0.462312 0.968584
0.472362 0.968952
0.482412 0.969223
0.492462 0.969433
0.502513 0.969688
0.512563 0.969901
0.522613 0.970155
0.532663 0.970338
0.542714 0.970514
0.552764 0.970662
0.562814 0.970722
0.572864 0.970762
0.582915 0.970867
0.592965 0.970901
0.603015 0.970952
0.613065 0.970999
0.623116 0.971073
0.633166 0.971139
0.643216 0.971228
0.653266 0.971490
0.663317 0.971572
0.673367 0.971674
0.683417 0.971766
0.693467 0.971710
0.703518 0.971782
0.713568 0.971851
0.723618 0.971889
0.733668 0.971946
0.743719 0.971980
0.753769 0.972036
0.763819 0.972092
0.773869 0.972115
0.783920 0.972115
0.793970 0.972148
0.804020 0.972188
0.814070 0.972210
0.824121 0.972250
0.834171 0.972237
0.844221 0.972216
0.854271 0.972200
0.864322 0.972247
0.874372 0.972287
0.884422 0.972264
0.894472 0.972286
0.904523 0.972286
0.914573 0.972290
0.924623 0.972296
0.934673 0.972321
0.944724 0.972333
0.954774 0.972344
0.964824 0.972351
0.974874 0.972320
0.984925 0.972360
0.994975 0.972317
1.005025 0.972316
